tube,depth,Species,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Session,Date
2,76,Miscanthus,-7.10611267469395,0.0051040511424786,0.603423593056526,-8.32996183037601,-7.49578397572939,-7.08996876815587,-6.70577343015422,-5.93926604357906,13977.0184452032,1.00022273869867,2010,3,2010-07-23
3,76,Prairie,-6.89191645403718,0.00450001621699759,0.598775808768032,-8.09488550510956,-7.28106281167162,-6.88516530033919,-6.4961975519326,-5.72515917350528,17705.1795080234,1.00004323491368,2010,3,2010-07-23
4,76,Maize-Soybean,-6.92913614534618,0.00440094591735948,0.603773122115121,-8.15545218345775,-7.3141100825065,-6.92350463279088,-6.53138899911477,-5.76211005132561,18821.5544503671,0.999848739935028,2010,3,2010-07-23
1,82,Switchgrass,-6.63520943009269,0.00447544684098318,0.599501100664851,-7.81508985887234,-7.03004677505325,-6.63306307467211,-6.24188856450397,-5.45678369490107,17943.5001898223,0.999991570922515,2010,3,2010-07-23
2,82,Miscanthus,-7.22253928365154,0.00522111231486215,0.605741826518413,-8.45705280085812,-7.61234147531455,-7.20405008181338,-6.81993357383458,-6.05582367606073,13460.1237925481,1.00025751094394,2010,3,2010-07-23
3,82,Prairie,-6.9586160670359,0.00453085139873123,0.600149316560247,-8.167740621341,-7.34814318205442,-6.95054392948271,-6.56245085775233,-5.78973181043958,17545.2271251983,1.00005222011096,2010,3,2010-07-23
4,82,Maize-Soybean,-6.99386720346492,0.00442976955304067,0.604676533933395,-8.2231470016129,-7.38030090623557,-6.98691324613058,-6.59357767246667,-5.8285528331773,18633.0505591673,0.999854187112369,2010,3,2010-07-23
1,89,Switchgrass,-6.71836714107156,0.0044833476258547,0.600709840685879,-7.90074122643895,-7.11466578558965,-6.71573676756595,-6.32423998204615,-5.5373509165256,17952.488814261,0.999981864964786,2010,3,2010-07-23
2,89,Miscanthus,-7.34805377921809,0.00536141398587174,0.608848031194736,-8.58294099212045,-7.73969160810269,-7.32921241965915,-6.94283889255691,-6.1789911033363,12896.1217981817,1.00029725442896,2010,3,2010-07-23
3,89,Prairie,-7.03052203728593,0.0045695176815843,0.601938267888781,-8.24859613571866,-7.42261711894763,-7.02193661379014,-6.63278524646683,-5.85944711189561,17352.5451931516,1.00006419033776,2010,3,2010-07-23
4,89,Maize-Soybean,-7.06365095977291,0.00447443960781997,0.606488467640652,-8.30504698017168,-7.45282944780182,-7.05480308945295,-6.66024237635923,-5.89651807770193,18372.4804080194,0.999863581599981,2010,3,2010-07-23
1,96,Switchgrass,-6.79522557554659,0.00449506780114285,0.602180128034855,-7.98247782774202,-7.19190573585701,-6.79036969687538,-6.39912964712298,-5.61289381339395,17946.524071707,0.999974320861633,2010,3,2010-07-23
2,96,Miscanthus,-7.46406043115224,0.0055031535595918,0.612270897656358,-8.71004022543013,-7.8583124400116,-7.44339514802519,-7.0585247140074,-6.29043092476075,12378.3845721412,1.00033580121343,2010,3,2010-07-23
3,96,Prairie,-7.0969810612029,0.00475549204845378,0.603873690726209,-8.31860495627435,-7.48915699282554,-7.08707948881601,-6.69580785656385,-5.92649608620068,16125.0584711116,1.00007729318422,2010,3,2010-07-23
4,96,Maize-Soybean,-7.12814852949295,0.00452791770397732,0.608929767539729,-8.37865307438021,-7.51580667769345,-7.11779618725487,-6.72220887744411,-5.95957680529144,18085.7848630063,0.999875391690858,2010,3,2010-07-23
1,103,Switchgrass,-6.8666722496882,0.00450973961023377,0.60384890226084,-8.06226959704206,-7.26361064936085,-6.86017158502638,-6.46896452927652,-5.68199221261364,17928.8993384102,0.999968542319774,2010,3,2010-07-23
2,103,Miscanthus,-7.57189881630294,0.0056445244829416,0.615920384777088,-8.82537239539939,-7.96705835910763,-7.54969081999579,-7.16378471313063,-6.3917449842737,11906.7828603765,1.00037296329782,2010,3,2010-07-23
3,103,Prairie,-7.15876056865705,0.00481238278543886,0.605913458467596,-8.38780369352846,-7.55155293099309,-7.1477012247746,-6.75668311277307,-5.98926034274733,15852.613416487,1.00009116531999,2010,3,2010-07-23
4,103,Maize-Soybean,-7.18810469277143,0.00458776847738653,0.611851811862002,-8.44609394509673,-7.57771816371352,-7.17598644783329,-6.77924736834156,-6.01237901935666,17786.4597876634,0.999888925072605,2010,3,2010-07-23
1,110,Switchgrass,-6.93341939469408,0.00452670244549993,0.605668653926389,-8.13195807543084,-7.33213506327024,-6.92630109090685,-6.53336115072604,-5.74904868138059,17902.1956582592,0.999964216062936,2010,3,2010-07-23
2,110,Miscanthus,-7.67264394429291,0.00579934892583016,0.619729723319129,-8.93669791076651,-8.07140977550818,-7.6494566808316,-7.25959642642666,-6.49105797068159,11419.4759293674,1.00040864712117,2010,3,2010-07-23
3,110,Prairie,-7.2164764216618,0.00486974671635522,0.608026418716774,-8.45061146708472,-7.60909188652979,-7.20518375771744,-6.81228498607597,-6.04391644123992,15589.4987912105,1.0001055393207,2010,3,2010-07-23
4,110,Maize-Soybean,-7.24411713523185,0.00474557347699524,0.615141735425433,-8.5141133754201,-7.6350214165297,-7.23157761594283,-6.83147421040521,-6.06080112657014,16802.464360586,0.999903654652592,2010,3,2010-07-23
1,116,Switchgrass,-6.98733353828875,0.00454267597019126,0.607320855680627,-8.19150963549809,-7.38728328808372,-6.98059666983439,-6.58599145133293,-5.80341738691324,17873.6344385246,0.999961472625761,2010,3,2010-07-23
2,116,Miscanthus,-7.75401951917984,0.00592035252638111,0.623083773137039,-9.02847813382899,-8.15654936998743,-7.73005324699841,-7.34053875817574,-6.57107606684718,11076.3774636327,1.00043803151455,2010,3,2010-07-23
3,116,Prairie,-7.26309565588241,0.00491895520238528,0.609877929852099,-8.50129252701385,-7.65819547913832,-7.24980029767558,-6.85669401976843,-6.08812537703066,15372.34420102,1.0001181074046,2010,3,2010-07-23
4,116,Maize-Soybean,-7.28936046160384,0.0048236991539037,0.61818814707485,-8.56211853745387,-7.6836414321924,-7.27600668850346,-6.87470085120749,-6.09796242379259,16424.0750199749,0.999916925049495,2010,3,2010-07-23
1,123,Switchgrass,-7.04681507804859,0.00456262724545655,0.609330999588845,-8.25786111780203,-7.44812943576924,-7.03907640532129,-6.64524520703021,-5.85682021778802,17835.1418427075,0.999959216417512,2010,3,2010-07-23
2,123,Miscanthus,-7.84379827054992,0.00605885776371236,0.627066365908746,-9.12722573819391,-8.24966844029825,-7.81838153412304,-7.42680727577938,-6.65469176816301,10711.3817985729,1.00047091703382,2010,3,2010-07-23
3,123,Prairie,-7.31452898392921,0.00497612619571611,0.612069249583984,-8.56047432954481,-7.71086126843669,-7.30037804830366,-6.9057754443708,-6.13817038872331,15129.2831468132,1.00013292522355,2010,3,2010-07-23
4,123,Maize-Soybean,-7.33927579989975,0.00491626250278327,0.621945914277799,-8.62377320584748,-7.73560186790023,-7.324654610088,-6.9233359153893,-6.13955717693909,16004.2420308794,0.999932884453539,2010,3,2010-07-23
1,130,Switchgrass,-7.10300341903168,0.00458368950921355,0.611408664706818,-8.31573282467131,-7.50569348875945,-7.09412217088101,-6.70007327174632,-5.90933465160112,17792.3287713214,0.999957817591672,2010,3,2010-07-23
2,130,Miscanthus,-7.92860641632735,0.00619421089841097,0.631095479181725,-9.22619407018265,-8.33578967111018,-7.90114901811166,-7.50819771323797,-6.73377650441797,10380.4973595572,1.00050232956951,2010,3,2010-07-23
3,130,Prairie,-7.36311470289104,0.00519236244056099,0.61428099078229,-8.61363140634889,-7.76230150957209,-7.34790496031074,-6.95275886704028,-6.18530478234859,13996.0070528495,1.0001478009309,2010,3,2010-07-23
4,130,Maize-Soybean,-7.38642757269819,0.00512186241301617,0.625871401292374,-8.68189784625573,-7.78543485917733,-7.37184678645372,-6.96593093779706,-6.18237414750039,14931.8768199373,0.999949130226547,2010,3,2010-07-23
1,1,Switchgrass,-1.75197081472803,0.00834892483045636,1.0439337360175,-3.7623251584449,-2.46947410388476,-1.76750509837279,-1.04830019273671,0.310626262905897,15634.5275950521,0.999957898891557,2010,4,2010-08-16
2,1,Miscanthus,-3.23480938169754,0.00953243975193415,1.09810837101995,-5.322381073072,-3.98210002766387,-3.26260207692577,-2.52711626628979,-0.986029266667936,13270.3466075578,1.0005445287323,2010,4,2010-08-16
3,1,Prairie,-2.5517659030003,0.00923748384592946,1.10225135398299,-4.63154858771833,-3.31270350991149,-2.57595346127365,-1.81727042398299,-0.329607893026259,14238.1609547452,1.00027782703632,2010,4,2010-08-16
4,1,Maize-Soybean,-5.35226352247331,0.0184626905079963,1.62006509230158,-8.29947559550953,-6.4936212015537,-5.42619686597183,-4.29365301441015,-1.99963815589384,7699.7203022942,1.00003423666197,2010,4,2010-08-16
1,8,Switchgrass,-3.63127021671005,0.0063762417705967,0.814490723793002,-5.2174962333823,-4.18050806051732,-3.63330287998896,-3.08867823999475,-2.01090083262453,16317.0909014502,0.999946690493291,2010,4,2010-08-16
2,8,Miscanthus,-4.66441480129725,0.00693302780805753,0.83736551559691,-6.29031193560013,-5.21647579484904,-4.68242476583251,-4.11953844718988,-2.97252484952758,14587.6138761091,1.00034061296151,2010,4,2010-08-16
3,8,Prairie,-4.26107427806839,0.00664414807427262,0.837334944825206,-5.88728699954515,-4.83003724799608,-4.26054882820782,-3.70493481288656,-2.61346633926724,15882.5352109403,1.00018978855005,2010,4,2010-08-16
4,8,Maize-Soybean,-5.50322805554783,0.0109018082492712,1.05334676931994,-7.52888539554972,-6.22416359331391,-5.52426722252931,-4.80835860302467,-3.38004632393078,9335.67355616851,0.999995148395665,2010,4,2010-08-16
1,15,Switchgrass,-4.19937653470679,0.00611759699702946,0.769777194424785,-5.69238157972855,-4.71827239021691,-4.20205835842506,-3.68856109389239,-2.67126060733721,15833.1874309364,0.999950239246749,2010,4,2010-08-16
2,15,Miscanthus,-5.09658003811923,0.00637197789255151,0.784345817009555,-6.64596114196373,-5.61334839342892,-5.10901664105671,-4.5839920333042,-3.52014600127545,15151.884419012,1.00024201664276,2010,4,2010-08-16
3,15,Prairie,-4.77779284151643,0.00609910290935795,0.783731069535959,-6.31144361094398,-5.3091733733516,-4.77505839658473,-4.25763828333768,-3.23954914813896,16512.0960171643,1.0001492226349,2010,4,2010-08-16
4,15,Maize-Soybean,-5.54886416065306,0.00890438121050086,0.913929926154756,-7.33956273289352,-6.16469506927791,-5.55377373744113,-4.94652398542171,-3.72841029915006,10534.6062451691,1.0000217748859,2010,4,2010-08-16
1,21,Switchgrass,-4.50346398337581,0.00582702337029252,0.752140488479857,-5.96864408603928,-5.00945219050595,-4.50589154571743,-4.00505969675455,-3.00472516209645,16661.1285727829,0.9999543514567,2010,4,2010-08-16
2,21,Miscanthus,-5.32790297909978,0.0061360083083066,0.762806875270755,-6.83786208927384,-5.82803921973357,-5.33748585948255,-4.82807814434297,-3.79961187459197,15454.5840038074,1.00018505758435,2010,4,2010-08-16
3,21,Prairie,-5.05437422190471,0.00587602443782795,0.762086800334285,-6.54954920842076,-5.5633669816284,-5.05199185742024,-4.54745603231125,-3.56048950131188,16820.6081014336,1.00012635766106,2010,4,2010-08-16
4,21,Maize-Soybean,-5.57329157208826,0.00793926996773743,0.850592350526401,-7.25099475068026,-6.14376308188947,-5.57208787811905,-5.00975100624818,-3.90197067795986,11478.4119066735,1.00005638470499,2010,4,2010-08-16
1,28,Switchgrass,-4.76345722477409,0.0057231388107179,0.740871248623055,-6.21214381228397,-5.26249115658607,-4.76541558500249,-4.27352091496654,-3.29654804448683,16757.7969293848,0.999959175349819,2010,4,2010-08-16
2,28,Miscanthus,-5.5256829318685,0.00597531869720258,0.748601842632881,-7.01201263802952,-6.0157530196491,-5.53155829218788,-5.03249433581739,-4.02901513154915,15695.6619483463,1.00013611995456,2010,4,2010-08-16
3,28,Prairie,-5.29084991306625,0.00567753183972265,0.747922511936096,-6.76537110023156,-5.78813445851127,-5.28679739928548,-4.79327894652094,-3.82089545351686,17353.7786590579,1.00010710852575,2010,4,2010-08-16
4,28,Maize-Soybean,-5.59417688618394,0.00720095169709161,0.804569663648275,-7.1924219066857,-6.12788856790583,-5.59348079464692,-5.05839985304111,-4.02539303725186,12483.8203821806,1.00010141622183,2010,4,2010-08-16
1,35,Switchgrass,-4.9651236501751,0.00566346702468316,0.734661491456324,-6.40453488127315,-5.45814346280611,-4.96721973900664,-4.47831539906958,-3.51163004373372,16827.1203128087,0.999963726341651,2010,4,2010-08-16
2,35,Miscanthus,-5.67909298159262,0.0058788936123065,0.740411702635111,-7.15529807670397,-6.15904577616333,-5.68469181468321,-5.19295484092737,-4.19766595635932,15861.9050835747,1.00009916289649,2010,4,2010-08-16
3,35,Prairie,-5.47427470931982,0.00559514213643733,0.739851633034345,-6.93477573653591,-5.96365288033186,-5.4719506295074,-4.98358365193259,-4.01546194959727,17485.0559457169,1.00009286612146,2010,4,2010-08-16
4,35,Maize-Soybean,-5.61037679436002,0.00652719490464794,0.774951030327355,-7.1560692447695,-6.12753198264856,-5.60868601822405,-5.09237380284201,-4.10359730910455,14095.982692833,1.00014726388397,2010,4,2010-08-16
1,42,Switchgrass,-5.12989711736982,0.00562873345374227,0.73127454501027,-6.56543940690078,-5.62030688108498,-5.131761997951,-4.64715452202663,-3.67865489746387,16878.7214458716,0.999967933367716,2010,4,2010-08-16
2,42,Miscanthus,-5.80443811896635,0.00581937769126383,0.735619717593601,-7.26660373622305,-6.28153480001508,-5.80975573049267,-5.32384980542113,-4.33319852930366,15979.1485239313,1.00007027832726,2010,4,2010-08-16
3,42,Prairie,-5.62414368026074,0.00554814252762157,0.735215133309967,-7.07878920081486,-6.11058608223558,-5.62113277674497,-5.1374913824934,-4.17674875293433,17560.3697872415,1.00008195203752,2010,4,2010-08-16
4,42,Maize-Soybean,-5.6236130831131,0.00620266189536862,0.755184178159232,-7.13129381063487,-6.12629713792117,-5.62294735484551,-5.12209834304154,-4.16068644254857,14823.4587033399,1.00019171680472,2010,4,2010-08-16
1,49,Switchgrass,-5.26921109884412,0.0056093980588642,0.729611992392594,-6.69667890922228,-5.75762197929536,-5.26945745029061,-4.78653717418946,-3.81783095549282,16918.0929897737,0.999971800925159,2010,4,2010-08-16
2,49,Miscanthus,-5.91041592257318,0.00578301618863078,0.732928779091326,-7.36966616927627,-6.3861558560858,-5.9142102676481,-5.42895274846247,-4.45281395531828,16062.5589250875,1.00004715121174,2010,4,2010-08-16
3,49,Prairie,-5.75085608970809,0.00552304631221502,0.732696366746331,-7.20131674439473,-6.23458478627808,-5.74627684721631,-5.26939200864289,-4.31260488296918,17599.1100151597,1.00007338279579,2010,4,2010-08-16
4,49,Maize-Soybean,-5.63480420579522,0.00597512144638809,0.741841363391268,-7.1220744335451,-6.12712414191709,-5.6327372243255,-5.14004694452929,-4.19802727335073,15414.470683104,1.00023368535985,2010,4,2010-08-16
1,55,Switchgrass,-5.37360609881798,0.00560099768237074,0.72909264366129,-6.80126656629692,-5.8614056635769,-5.37403601360801,-4.89034463723262,-3.92738373226673,16944.7297526606,0.999974865796272,2010,4,2010-08-16
2,55,Miscanthus,-5.98983044140096,0.00576431259270017,0.731738717626408,-7.4503890367104,-6.46370015873104,-5.99192908586215,-5.50922212270655,-4.52855828053576,16114.5069340559,1.00003077093291,2010,4,2010-08-16
3,55,Prairie,-5.84580809553662,0.0055131576778951,0.731659482732662,-7.29625962109275,-6.32648887323507,-5.84108353591729,-5.36363463110902,-4.40445421487206,17612.3450035224,1.00006742453977,2010,4,2010-08-16
4,55,Maize-Soybean,-5.643190279036,0.00583603207152253,0.733977290650615,-7.10482702994928,-6.1295084034258,-5.64230156575861,-5.1534017759386,-4.22749343902084,15817.2109330442,1.00026730216634,2010,4,2010-08-16
1,62,Switchgrass,-5.48187666985923,0.00559782490635791,0.729213215562546,-6.91258455485008,-5.96829541587385,-5.48158407883947,-4.99823498691371,-4.03146681753303,16969.5545157233,0.999978177500235,2010,4,2010-08-16
2,62,Miscanthus,-6.07219315326076,0.00575273426201887,0.731256662015236,-7.53220395968912,-6.5457448597602,-6.07392955159953,-5.58914209382212,-4.61562604599037,16158.128046838,1.00001476636646,2010,4,2010-08-16
3,62,Prairie,-5.9442851097149,0.00551102380032184,0.731357743189597,-7.39828656734275,-6.42620674302461,-5.93829389445262,-5.46342448408496,-4.51497838116545,17611.4516336601,1.00006171118238,2010,4,2010-08-16
4,62,Maize-Soybean,-5.6518876777505,0.00572257696022774,0.727824502129126,-7.09853884924599,-6.13303531469605,-5.64913484100373,-5.16435061278788,-4.24838353175651,16175.9598363178,1.00030362825987,2010,4,2010-08-16
1,69,Switchgrass,-5.57855293426662,0.00559976658216151,0.729887880523409,-7.0130822658325,-6.06719551338862,-5.57754882457365,-5.09588380153972,-4.12919773180213,16989.1814949989,0.999981234278467,2010,4,2010-08-16
2,69,Miscanthus,-6.14573593808668,0.00574916383674869,0.731474741000457,-7.60210817029147,-6.61940073528603,-6.14700204031416,-5.66244354658251,-4.68777397643203,16187.8546942787,1.00000140659013,2010,4,2010-08-16
3,69,Prairie,-6.03221657409336,0.00551611559517306,0.731754856000803,-7.48767295582685,-6.51440818368157,-6.02488540944578,-5.55084163577007,-4.60510482151327,17598.0484488662,1.00005704146775,2010,4,2010-08-16
4,69,Maize-Soybean,-5.65965370327057,0.00564930116759957,0.724096481889064,-7.09521475250037,-6.14206454824348,-5.65697754313183,-5.17561094402373,-4.26079454352929,16428.7083212587,1.00033686602707,2010,4,2010-08-16
1,76,Switchgrass,-5.66587962794188,0.0056053891157124,0.730955900646531,-7.10154420385768,-6.15555167165253,-5.6644978113302,-5.18173944636456,-4.2136016739737,17004.7722943075,0.999984064284813,2010,4,2010-08-16
2,76,Miscanthus,-6.21216639319256,0.00575143875307382,0.73219725972692,-7.66852891712676,-6.68676636287697,-6.21337394167173,-5.7278193466902,-4.7532822457466,16207.0211791368,0.999990150733528,2010,4,2010-08-16
3,76,Prairie,-6.11164417818279,0.00552637483233637,0.732653305667285,-7.5679050625392,-6.59423332827178,-6.10301426791647,-5.62741630361704,-4.68388345207288,17575.8505376167,1.00005319339705,2010,4,2010-08-16
4,76,Maize-Soybean,-5.66666867572346,0.00560675912191876,0.722183991993924,-7.10340547030835,-6.14755801354298,-5.66525723754706,-5.18572106070101,-4.26485602928866,16590.975368574,1.0003671518927,2010,4,2010-08-16
1,82,Switchgrass,-5.73455204151082,0.00561238274036067,0.732100278874136,-7.17281680406237,-6.22288479613083,-5.73334746524636,-5.25115534323548,-4.28105241368197,17015.5732056843,0.999986328466818,2010,4,2010-08-16
2,82,Miscanthus,-6.2644063154272,0.0057568911949602,0.733114866583808,-7.71887637843574,-6.74137710354686,-6.26504847112402,-5.77996285003884,-4.80866256399387,16216.9064062312,0.999981868885084,2010,4,2010-08-16
3,82,Prairie,-6.17410486514184,0.00553819662119906,0.733718463998756,-7.63200175305193,-6.65704014887006,-6.16592597268058,-5.69062601724693,-4.74130190801067,17551.8199741349,1.00005042334844,2010,4,2010-08-16
