"Year","Treatment","Block","Sample","Upper","Lower","Pct_dead","Mass_root","Mass_rhizome","Soil_length","Biomass_notes","Num_cores","Fert_kg_ha","Pct_N_root","Pct_C_root","CN_notes_root","Pct_N_rhizome","Pct_C_rhizome","CN_notes_rhizome","Midpoint","Layer_fraction","Mass_total","Biomass_g_cm3","Biomass_g_m2","Mass_root_C","Mass_root_N","Mass_rhizome_C","Mass_rhizome_N","Mass_total_C","Mass_total_N","C_g_cm3","N_g_cm3","C_g_m2","N_g_m2"
2014,"Switchgrass",0,"West 1",50,100,"0",0.93,0,150,"",3,56,0.48,40.57,NA,NA,NA,NA,75,1,0.93,0.000543815844294129,271.907922147065,0.377301,0.004464,0,0,0.377301,0.004464,0.000220626088030128,2.61031605261182e-06,110.313044015064,1.30515802630591
2014,"Switchgrass",0,"West 1",100,128,"0",0.46,0,102,"",3,56,0.5,41.65,NA,NA,NA,NA,117,1.21428571428571,0.46,0.000395564972130455,110.758192196527,0.19159,0.0023,0,0,0.19159,0.0023,0.000164752810892334,1.97782486065227e-06,46.1307870498536,0.553790960982636
2014,"Switchgrass",0,"West 2",0,10,"5",1.89,0,30,"",3,56,0.96,41.73,NA,NA,NA,NA,5,1,1.89,0.00552587067589196,552.587067589196,0.788697,0.018144,0,0,0.788697,0.018144,0.00230594583304971,5.30483584885628e-05,230.594583304971,5.30483584885628
2014,"Switchgrass",0,"West 2",10,30,"2",1.23,0,60,"",3,56,0.67,37.06,NA,NA,NA,NA,20,1,1.23,0.00179810077548865,359.620155097731,0.455838,0.008241,0,0,0.455838,0.008241,0.000666376147396095,1.2047275195774e-05,133.275229479219,2.40945503915479
2014,"Switchgrass",0,"West 2",30,50,"0",0.22,0,60,"",3,56,0.71,38.75,NA,NA,NA,NA,40,1,0.22,0.000321611520819109,64.3223041638217,0.08525,0.001562,0,0,0.08525,0.001562,0.000124624464317405,2.28344179781567e-06,24.9248928634809,0.456688359563134
2014,"Switchgrass",0,"West 2",50,100,"0",0.88,0,150,"",3,56,0.54,38.82,NA,NA,NA,NA,75,1,0.88,0.000514578433310574,257.289216655287,0.341616,0.004752,0,0,0.341616,0.004752,0.000199759347811165,2.7787235398771e-06,99.8796739055824,1.38936176993855
2014,"Switchgrass",0,"West 2",100,128,"5",0.28,0,133,"",3,56,0.46,37.63,NA,NA,NA,NA,122.166666666667,1.58333333333333,0.28,0.000184657332527718,51.704053107761,0.105364,0.001288,0,0,0.105364,0.001288,6.94865542301803e-05,8.49423729627503e-07,19.4562351844505,0.237838644295701
2014,"Switchgrass",1,"East",0,10,"15",2.4,3.43,30,"",3,56,0.57,43.51,NA,0.47,45.66,NA,5,1,5.83,0.0170454106034128,1704.54106034128,1.04424,0.01368,1.566138,0.016121,2.610378,0.029801,0.00763206944084312,8.71304084720933e-05,763.206944084312,8.71304084720932
2014,"Switchgrass",1,"East",10,30,"1",1.84,0,60,"",3,56,0.38,38.62,NA,NA,NA,NA,20,1,1.84,0.00268984181048709,537.968362097418,0.710608,0.006992,0,0,0.710608,0.006992,0.00103881690721011,1.02213988798509e-05,207.763381442023,2.04427977597019
2014,"Switchgrass",1,"East",30,50,"0",0.64,0,60,"",3,56,0.23,41.56,NA,NA,NA,NA,40,1,0.64,0.000935597151473771,187.119430294754,0.265984,0.001472,0,0,0.265984,0.001472,0.000388834176152499,2.15187344838967e-06,77.7668352304998,0.430374689677935
2014,"Switchgrass",1,"East",50,100,"1",1.16,0,150,"",3,56,0.23,37.37,NA,NA,NA,NA,75,1,1.16,0.000678307934818484,339.153967409242,0.433492,0.002668,0,0,0.433492,0.002668,0.000253483675241667,1.56010825008251e-06,126.741837620834,0.780054125041256
2014,"Switchgrass",1,"East",100,128,"0",0.27,0,78,"",3,56,0.35,39.59,NA,NA,NA,NA,113,0.928571428571429,0.27,0.000303619267906152,85.0133950137224,0.106893,0.000945,0,0,0.106893,0.000945,0.000120202868164045,1.06266743767153e-06,33.6568030859327,0.297546882548028
2014,"Switchgrass",1,"North",0,10,"5",4.64,5.83,30,"",3,56,0.77,42.5,NA,0.65,44.49,NA,5,1,10.47,0.0306115692997824,3061.15692997824,1.972,0.035728,2.593767,0.037895,4.565767,0.073623,0.0133491206234155,0.000215254590884229,1334.91206234154,21.5254590884229
2014,"Switchgrass",1,"North",10,30,"0",0.77,0,60,"",3,56,0.62,39.28,NA,NA,NA,NA,20,1,0.77,0.00112564032286688,225.128064573376,0.302456,0.004774,0,0,0.302456,0.004774,0.000442151518822111,6.97897000177466e-06,88.4303037644221,1.39579400035493
2014,"Switchgrass",1,"North",30,50,"1",0.41,0,60,"",3,56,0.45,40.39,NA,NA,NA,NA,40,1,0.41,0.000599366925162884,119.873385032577,0.165599,0.001845,0,0,0.165599,0.001845,0.000242084301073289,2.69715116323298e-06,48.4168602146578,0.539430232646596
2014,"Switchgrass",1,"North",50,100,"5",0.74,0,150,"",3,56,0.33,35.12,NA,NA,NA,NA,75,1,0.74,0.000432713682556619,216.356841278309,0.259888,0.002442,0,0,0.259888,0.002442,0.000151969045313885,1.42795515243684e-06,75.9845226569423,0.713977576218421
2014,"Switchgrass",1,"North",100,128,"0",0.06,0,52,"",3,56,0.5,41.26,NA,NA,NA,NA,108.666666666667,0.619047619047619,0.06,0.000101206422635384,28.3377983379075,0.024756,3e-04,0,0,0.024756,3e-04,4.17577699793594e-05,5.06032113176919e-07,11.6921755942206,0.141688991689537
2014,"Switchgrass",1,"South",0,10,"0",1.96,2.01,30,"",3,56,0.49,45.32,NA,0.52,44.43,NA,5,1,3.97,0.0116072521604715,1160.72521604715,0.888272,0.009604,0.893043,0.010452,1.781315,0.020056,0.00520810387461719,5.86385514686186e-05,520.810387461719,5.86385514686186
2014,"Switchgrass",1,"South",10,30,"0",0.86,0,60,"",3,56,0.53,42.88,NA,NA,NA,NA,20,1,0.86,0.00125720867229288,251.441734458576,0.368768,0.004558,0,0,0.368768,0.004558,0.000539091078679187,6.66320596315226e-06,107.818215735837,1.33264119263045
2014,"Switchgrass",1,"South",30,50,"0",0.42,0,60,"",3,56,0.21,41.4,NA,NA,NA,NA,40,1,0.42,0.000613985630654662,122.797126130932,0.17388,0.000882,0,0,0.17388,0.000882,0.00025419005109103,1.28936982437479e-06,50.838010218206,0.257873964874958
2014,"Switchgrass",1,"South",50,100,"5",0.63,0,150,"",3,56,0.46,41.27,NA,NA,NA,NA,75,1,0.63,0.000368391378392797,184.195689196399,0.260001,0.002898,0,0,0.260001,0.002898,0.000152035121862707,1.69460034060687e-06,76.0175609313537,0.847300170303434
2014,"Switchgrass",1,"South",100,128,"0",0.12,0,44.5,"",3,56,0.22,42.75,NA,NA,NA,NA,107.416666666667,0.529761904761905,0.12,0.000236527369754605,66.2276635312894,0.0513,0.000264,0,0,0.0513,0.000264,0.000101115450570094,5.20360213460131e-07,28.3123261596262,0.145700859768837
2014,"Switchgrass",1,"West",0,10,"9",1.87,0.47,30,"",3,56,0.6,42.81,NA,0.8,46.93,NA,5,1,2.34,0.00684155417015195,684.155417015195,0.800547,0.01122,0.220571,0.00376,1.021118,0.01498,0.00298548466287061,4.37976416533659e-05,298.548466287061,4.37976416533659
2014,"Switchgrass",1,"West",10,30,"5",0.97,0,60,"",3,56,0.58,41.09,NA,NA,NA,NA,20,1,0.97,0.00141801443270243,283.602886540487,0.398573,0.005626,0,0,0.398573,0.005626,0.00058266213039743,8.22448370967412e-06,116.532426079486,1.64489674193482
2014,"Switchgrass",1,"West",30,50,"5",0.59,0,60,"",3,56,0.52,40.16,NA,NA,NA,NA,40,1,0.59,0.000862503624014882,172.500724802976,0.236944,0.003068,0,0,0.236944,0.003068,0.000346381455404377,4.48501884487739e-06,69.2762910808753,0.897003768975478
2014,"Switchgrass",1,"West",50,100,"0",1.15,0,150,"",3,56,0.45,39.22,NA,NA,NA,NA,75,1,1.15,0.000672460452621773,336.230226310886,0.45103,0.005175,0,0,0.45103,0.005175,0.000263738989518259,3.02607203679798e-06,131.86949475913,1.51303601839899
2014,"Switchgrass",1,"West",100,128,"0",0.15,0,102,"",3,56,0.44,41.03,NA,NA,NA,NA,117,1.21428571428571,0.15,0.000128988577868626,36.1168018032154,0.061545,0.00066,0,0,0.061545,0.00066,5.29240134994974e-05,5.67549742621956e-07,14.8187237798593,0.158913927934148
2014,"Switchgrass",2,"East",0,10,"8",2.65,2.43,30,"",3,56,0.89,37.47,NA,0.76,44.59,NA,5,1,5.08,0.0148526047796461,1485.26047796461,0.992955,0.023585,1.083537,0.018468,2.076492,0.042053,0.00607112500080648,0.000122952084409145,607.112500080648,12.2952084409145
2014,"Switchgrass",2,"East",10,30,"5",1.13,0,60,"",3,56,0.59,42.53,NA,NA,NA,NA,20,1,1.13,0.00165191372057088,330.382744114175,0.480589,0.006667,0,0,0.480589,0.006667,0.000702558905358794,9.74629095136817e-06,140.511781071759,1.94925819027363
2014,"Switchgrass",2,"East",30,50,"0",0.49,0,60,"",3,56,0.52,41.58,NA,NA,NA,NA,40,1,0.49,0.000716316569097106,143.263313819421,0.203742,0.002548,0,0,0.203742,0.002548,0.000297844429430577,3.72484615930495e-06,59.5688858861153,0.74496923186099
2014,"Switchgrass",2,"East",50,100,"0",0.57,0,150,"",3,56,0.25,40.97,NA,NA,NA,NA,75,1,0.57,0.000333306485212531,166.653242606265,0.233529,0.001425,0,0,0.233529,0.001425,0.000136555666991574,8.33266213031327e-07,68.2778334957869,0.416633106515663
2014,"Switchgrass",2,"East",100,128,"0",0.06,0,101,"",3,56,0.5,40.35,NA,NA,NA,NA,116.833333333333,1.20238095238095,0.06,5.21062770003956e-05,14.5897575601108,0.02421,3e-04,0,0,0.02421,3e-04,2.10248827696596e-05,2.60531385001978e-07,5.8869671755047,0.0729487878005539
2014,"Switchgrass",2,"North",0,10,"7",2.59,5.1,30,"",3,56,0.64,44.47,NA,0.81,45.38,NA,5,1,7.69,0.0224835690463541,2248.35690463541,1.151773,0.016576,2.31438,0.04131,3.466153,0.057886,0.0101341339792883,0.000169243677219408,1013.41339792883,16.9243677219408
2014,"Switchgrass",2,"North",10,30,"3",1.59,0,60,"",3,56,0.59,42.41,NA,NA,NA,NA,20,1,1.59,0.00232437417319265,464.87483463853,0.674319,0.009381,0,0,0.674319,0.009381,0.000985767086851003,1.37138076218366e-05,197.1534173702,2.74276152436733
2014,"Switchgrass",2,"North",30,50,"0",0.5,0,60,"",3,56,0.49,43.13,NA,NA,NA,NA,40,1,0.5,0.000730935274588883,146.187054917777,0.21565,0.00245,0,0,0.21565,0.00245,0.000315252383930185,3.58158284548553e-06,63.0504767860371,0.716316569097106
2014,"Switchgrass",2,"North",50,100,"10",0.7,0,150,"",3,56,0.46,42.09,NA,NA,NA,NA,75,1,0.7,0.000409323753769775,204.661876884887,0.29463,0.00322,0,0,0.29463,0.00322,0.000172284367961698,1.88288926734096e-06,86.1421839808491,0.941444633670482
2014,"Switchgrass",2,"North",100,128,"0",0.11,0,72,"",3,56,0.38,41.82,NA,NA,NA,NA,112,0.857142857142857,0.11,0.000134004800341295,37.5213440955627,0.046002,0.000418,0,0,0.046002,0.000418,5.60408075027297e-05,5.09218241296922e-07,15.6914261007643,0.142581107563138
2014,"Switchgrass",2,"South",0,10,"10",2.51,2.66,30,"",3,56,0.74,41.94,NA,0.61,44.88,NA,5,1,5.17,0.0151157414784981,1511.57414784981,1.052694,0.018574,1.193808,0.016226,2.246502,0.0348,0.0065681902249379,0.000101746190222773,656.81902249379,10.1746190222773
2014,"Switchgrass",2,"South",10,30,"1",1.47,0,60,"",3,56,0.59,40.87,NA,NA,NA,NA,20,1,1.47,0.00214894970729132,429.789941458263,0.600789,0.008673,0,0,0.600789,0.008673,0.000878275745369961,1.26788032730188e-05,175.655149073992,2.53576065460375
2014,"Switchgrass",2,"South",30,50,"0",0.63,0,60,"",3,56,0.4,41.24,NA,NA,NA,NA,40,1,0.63,0.000920978445981993,184.195689196399,0.259812,0.00252,0,0,0.259812,0.00252,0.000379811511122974,3.68391378392797e-06,75.9623022245948,0.736782756785594
2014,"Switchgrass",2,"South",50,100,"0",0.91,0,125,"",3,56,0.37,39.97,NA,NA,NA,NA,70.8333333333333,0.833333333333333,0.91,0.000638545055880849,319.272527940424,0.363727,0.003367,0,0,0.363727,0.003367,0.000255226458835575,2.36261670675914e-06,127.613229417788,1.18130835337957
2014,"Switchgrass",2,"South",100,128,"0",0.08,0,12,"",3,56,0.54,42.06,NA,NA,NA,NA,102,0.142857142857143,0.08,0.000584748219671107,163.72950150791,0.033648,0.000432,0,0,0.033648,0.000432,0.000245945101193668,3.15764038622398e-06,68.8646283342269,0.884139308142713
2014,"Switchgrass",2,"West",0,10,"10",2.37,3.05,30,"",3,56,0.62,43.67,NA,0.52,44.17,NA,5,1,5.42,0.015846676753087,1584.6676753087,1.034979,0.014694,1.347185,0.01586,2.382164,0.030554,0.00696483078982301,8.9331985519155e-05,696.483078982301,8.9331985519155
2014,"Switchgrass",2,"West",10,30,"3",1.12,0,60,"",3,56,0.7,40.52,NA,NA,NA,NA,20,1,1.12,0.0016372950150791,327.45900301582,0.453824,0.00784,0,0,0.453824,0.00784,0.000663431940110051,1.14610651055537e-05,132.68638802201,2.29221302111074
2014,"Switchgrass",2,"West",30,50,"1",0.32,0,60,"",3,56,0.55,42.14,NA,NA,NA,NA,40,1,0.32,0.000467798575736885,93.5597151473771,0.134848,0.00176,0,0,0.134848,0.00176,0.000197130319815524,2.57289216655287e-06,39.4260639631047,0.514578433310574
2014,"Switchgrass",2,"West",50,100,"5",0.35,0,150,"",3,56,0.45,38.58,NA,NA,NA,NA,75,1,0.35,0.000204661876884887,102.330938442444,0.13503,0.001575,0,0,0.13503,0.001575,7.89585521021895e-05,9.20978445981993e-07,39.4792760510948,0.460489222990996
2014,"Switchgrass",2,"West",100,128,"0",0.47,0,136,"",3,56,0.26,37.67,NA,NA,NA,NA,122.666666666667,1.61904761904762,0.47,0.000303123157991272,84.8744842375562,0.177049,0.001222,0,0,0.177049,0.001222,0.000114186493615312,7.88120210777308e-07,31.9722182122874,0.220673659017646
2014,"Switchgrass",3,"East",0,10,"3",3.36,3.59,30,"",3,56,0.86,37.77,NA,0.61,42.84,NA,5,1,6.95,0.020320000633571,2032.0000633571,1.269072,0.028896,1.537956,0.021899,2.807028,0.050795,0.00820702312783474,0.000148511429090969,820.702312783474,14.8511429090969
2014,"Switchgrass",3,"East",10,30,"0",1.32,0,60,"",3,56,0.47,42.3,NA,NA,NA,NA,20,1,1.32,0.00192966912491465,385.93382498293,0.55836,0.006204,0,0,0.55836,0.006204,0.000816250039838898,9.06944488709886e-06,163.25000796778,1.81388897741977
2014,"Switchgrass",3,"East",30,50,"0",0.62,0,60,"",3,56,0.41,42.2,NA,NA,NA,NA,40,1,0.62,0.000906359740490216,181.271948098043,0.26164,0.002542,0,0,0.26164,0.002542,0.000382483810486871,3.71607493600988e-06,76.4967620973742,0.743214987201977
2014,"Switchgrass",3,"East",50,100,"1",2.11,0,150,"",3,56,0.32,29.08,NA,NA,NA,NA,75,1,2.11,0.00123381874350604,616.909371753017,0.613588,0.006752,0,0,0.613588,0.006752,0.000358794490611555,3.94821997921931e-06,179.397245305777,1.97410998960966
2014,"Switchgrass",3,"East",100,128,"1",0.22,0,98,"",3,56,0.4,38.21,NA,NA,NA,NA,116.333333333333,1.16666666666667,0.22,0.000196905012746393,55.1334035689901,0.084062,0.00088,0,0,0.084062,0.00088,7.52374053703968e-05,7.87620050985572e-07,21.0664735037111,0.22053361427596
2014,"Switchgrass",3,"North",0,10,"10",1.28,0,30,"",3,56,0.88,42.35,NA,NA,NA,NA,5,1,1.28,0.00374238860589508,374.238860589508,0.54208,0.011264,0,0,0.54208,0.011264,0.00158490157459657,3.29330197318767e-05,158.490157459657,3.29330197318767
2014,"Switchgrass",3,"North",10,30,"1",0.98,0,60,"",3,56,0.41,43.36,NA,NA,NA,NA,20,1,0.98,0.00143263313819421,286.526627638842,0.424928,0.004018,0,0,0.424928,0.004018,0.00062118972872101,5.87379586659627e-06,124.237945744202,1.17475917331925
2014,"Switchgrass",3,"North",30,50,"0",0.61,0,60,"",3,56,0.49,43.69,NA,NA,NA,NA,40,1,0.61,0.000891741034998438,178.348206999688,0.266509,0.002989,0,0,0.266509,0.002989,0.000389601658190817,4.36953107149234e-06,77.9203316381635,0.873906214298469
2014,"Switchgrass",3,"North",50,100,"1",0.81,0,135,"",3,56,0.44,41.11,NA,NA,NA,NA,72.5,0.9,0.81,0.000526273397703996,263.136698851998,0.332991,0.003564,0,0,0.332991,0.003564,0.000216350993796113,2.31560294989758e-06,108.175496898056,1.15780147494879
2014,"Switchgrass",3,"North",100,128,"0",0.15,0,78,"",3,56,0.48,38.18,NA,NA,NA,NA,113,0.928571428571429,0.15,0.000168677371058973,47.2296638965125,0.05727,0.00072,0,0,0.05727,0.00072,6.44010202703159e-05,8.09651381083071e-07,18.0322856756885,0.22670238670326
2014,"Switchgrass",3,"South",0,10,"5",0.39,0,30,"",3,56,1.36,40.35,NA,NA,NA,NA,5,1,0.39,0.00114025902835866,114.025902835866,0.157365,0.005304,0,0,0.157365,0.005304,0.000460094517942719,1.55075227856778e-05,46.0094517942719,1.55075227856777
2014,"Switchgrass",3,"South",10,30,"5",0.45,0,60,"",3,56,0.74,40.29,NA,NA,NA,NA,20,1,0.45,0.000657841747129995,131.568349425999,0.181305,0.00333,0,0,0.181305,0.00333,0.000265044439918675,4.86802892876196e-06,53.008887983735,0.973605785752393
2014,"Switchgrass",3,"South",30,50,"1",0.52,0,60,"",3,56,0.47,36.97,NA,NA,NA,NA,40,1,0.52,0.000760172685572439,152.034537114488,0.192244,0.002444,0,0,0.192244,0.002444,0.000281035841856131,3.57281162219046e-06,56.2071683712261,0.714562324438092
2014,"Switchgrass",3,"South",50,100,"0",0.58,0,150,"",3,56,0.52,39.28,NA,NA,NA,NA,75,1,0.58,0.000339153967409242,169.576983704621,0.227824,0.003016,0,0,0.227824,0.003016,0.00013321967839835,1.76360063052806e-06,66.6098391991751,0.881800315264029
2014,"Switchgrass",3,"South",100,128,"0",0.08,0,33.5,"",3,56,0.55,41.94,NA,NA,NA,NA,105.583333333333,0.398809523809524,0.08,0.000209462048837411,58.6493736744752,0.033552,0.00044,0,0,0.033552,0.00044,8.78483832824103e-05,1.15204126860576e-06,24.5975473190749,0.322571555209614
2014,"Switchgrass",3,"West",0,10,"4",1.67,4.02,30,"",3,56,0.64,36.81,NA,0.61,44.86,NA,5,1,5.69,0.016636086849643,1663.6086849643,0.614727,0.010688,1.803372,0.024522,2.418099,0.03521,0.00706989542619242,0.000102944924073098,706.989542619242,10.2944924073098
2014,"Switchgrass",3,"West",10,30,"0",1.46,0,60,"",3,56,0.56,43.58,NA,NA,NA,NA,20,1,1.46,0.00213433100179954,426.866200359908,0.636268,0.008176,0,0,0.636268,0.008176,0.000930141450584239,1.19522536100774e-05,186.028290116848,2.39045072201548
2014,"Switchgrass",3,"West",30,50,"0",0.68,0,60,"",3,56,0.37,40.64,NA,NA,NA,NA,40,1,0.68,0.000994071973440882,198.814394688176,0.276352,0.002516,0,0,0.276352,0.002516,0.000403990850006374,3.67806630173126e-06,80.7981700012748,0.735613260346252
2014,"Switchgrass",3,"West",50,100,"0",0.61,0,105,"",3,56,0.41,38.09,NA,NA,NA,NA,67.5,0.7,0.61,0.000509566305713393,254.783152856696,0.232349,0.002501,0,0,0.232349,0.002501,0.000194093805846231,2.08922185342491e-06,97.0469029231157,1.04461092671246
2014,"Switchgrass",3,"West",100,128,"5",0.2,0,39.5,"",3,56,0.51,41.88,NA,NA,NA,NA,106.583333333333,0.470238095238095,0.2,0.000444112571902106,124.35152013259,0.08376,0.00102,0,0,0.08376,0.00102,0.000185994345112602,2.26497411670074e-06,52.0784166315286,0.634192752676208
2014,"Switchgrass",4,"East",0,10,"4",3,3.38,30,"",3,56,0.76,41.04,NA,0.65,44.22,NA,5,1,6.38,0.0186534682075083,1865.34682075083,1.2312,0.0228,1.494636,0.02197,2.725836,0.04477,0.00796963874057706,0.000130895888973377,796.963874057705,13.0895888973377
2014,"Switchgrass",4,"East",10,30,"0",1,0,60,"",3,56,0.45,44.14,NA,NA,NA,NA,20,1,1,0.00146187054917777,292.374109835553,0.4414,0.0045,0,0,0.4414,0.0045,0.000645269660407066,6.57841747129995e-06,129.053932081413,1.31568349425999
2014,"Switchgrass",4,"East",30,50,"5",0.57,0,60,"",3,56,0.3,38.56,NA,NA,NA,NA,40,1,0.57,0.000833266213031327,166.653242606265,0.219792,0.00171,0,0,0.219792,0.00171,0.00032130745174488,2.49979863909398e-06,64.2614903489759,0.499959727818796
2014,"Switchgrass",4,"East",50,100,"0",1.28,0,146,"",3,56,0.3,36.69,NA,NA,NA,NA,74.3333333333333,0.973333333333333,1.28,0.000768983960115428,384.491980057714,0.469632,0.00384,0,0,0.469632,0.00384,0.000282140214966351,2.30695188034628e-06,141.070107483175,1.15347594017314
2014,"Switchgrass",4,"East",100,128,"0",0.07,0,17.5,"",3,56,0.5,41.1,NA,NA,NA,NA,102.916666666667,0.208333333333333,0.07,0.000350848931802664,98.2377009047459,0.02877,0.00035,0,0,0.02877,0.00035,0.000144198910970895,1.75424465901332e-06,40.3756950718506,0.49118850452373
2014,"Switchgrass",4,"North",0,10,"10",1.79,2.98,30,"",3,56,0.81,40.83,NA,0.71,45.55,NA,5,1,4.77,0.0139462450391559,1394.62450391559,0.730857,0.014499,1.35739,0.021158,2.088247,0.035657,0.00610549357741765,0.000104251836344063,610.549357741765,10.4251836344063
2014,"Switchgrass",4,"North",10,30,"5",1.02,0,60,"",3,56,0.54,38.7,NA,NA,NA,NA,20,1,1.02,0.00149110796016132,298.221592032264,0.39474,0.005508,0,0,0.39474,0.005508,0.000577058780582432,8.05198298487114e-06,115.411756116486,1.61039659697423
2014,"Switchgrass",4,"North",30,50,"0",0.67,0,60,"",3,56,0.49,36.31,NA,NA,NA,NA,40,1,0.67,0.000979453267949104,195.890653589821,0.243277,0.003283,0,0,0.243277,0.003283,0.00035563948159232,4.79932101295061e-06,71.1278963184639,0.959864202590122
2014,"Switchgrass",4,"North",50,100,"1",0.78,0,150,"",3,56,0.48,38.97,NA,NA,NA,NA,75,1,0.78,0.000456103611343463,228.051805671732,0.303966,0.003744,0,0,0.303966,0.003744,0.000177743577340548,2.18929733444862e-06,88.8717886702738,1.09464866722431
2014,"Switchgrass",4,"North",100,128,"5",0.32,0,107.5,"",3,56,0.48,40.74,NA,NA,NA,NA,117.916666666667,1.2797619047619,0.32,0.000261096879481052,73.1071262546946,0.130368,0.001536,0,0,0.130368,0.001536,0.000106370868700581,1.25326502150905e-06,29.7838432361626,0.350914206022534
2014,"Switchgrass",4,"South",0,10,"0",1.13,1.83,30,"",3,56,0.6,45.22,NA,0.67,46.78,NA,5,1,2.96,0.00865427365113238,865.427365113238,0.510986,0.00678,0.856074,0.012261,1.36706,0.019041,0.00399692950591792,5.56709542537877e-05,399.692950591792,5.56709542537877
2014,"Switchgrass",4,"South",10,30,"5",1.01,0,60,"",3,56,0.41,39.29,NA,NA,NA,NA,20,1,1.01,0.00147648925466954,295.297850933909,0.396829,0.004141,0,0,0.396829,0.004141,0.000580112628159664,6.05360594414513e-06,116.022525631933,1.21072118882903
2014,"Switchgrass",4,"South",30,50,"0",0.64,0,60,"",3,56,0.44,40.9,NA,NA,NA,NA,40,1,0.64,0.000935597151473771,187.119430294754,0.26176,0.002816,0,0,0.26176,0.002816,0.000382659234952772,4.11662746648459e-06,76.5318469905544,0.823325493296918
2014,"Switchgrass",4,"South",50,100,"1",0.88,0,150,"",3,56,0.39,31.68,NA,NA,NA,NA,75,1,0.88,0.000514578433310574,257.289216655287,0.278784,0.003432,0,0,0.278784,0.003432,0.00016301844767279,2.00685588991124e-06,81.5092238363949,1.00342794495562
2014,"Switchgrass",4,"South",100,128,"0",0.4,0,112.5,"",3,56,0.44,39.34,NA,NA,NA,NA,118.75,1.33928571428571,0.4,0.000311865717157924,87.3224008042186,0.15736,0.00176,0,0,0.15736,0.00176,0.000122687973129927,1.37220915549486e-06,34.3526324763796,0.384218563538562
2014,"Switchgrass",4,"West",0,10,"5",2.32,3.02,30,"",3,56,0.66,41.24,NA,0.58,43.93,NA,5,1,5.34,0.0156127774652186,1561.27774652185,0.956768,0.015312,1.326686,0.017516,2.283454,0.032828,0.00667622830600434,9.59805727768155e-05,667.622830600434,9.59805727768154
2014,"Switchgrass",4,"West",10,30,"1",1.09,0,60,"",3,56,0.58,43.21,NA,NA,NA,NA,20,1,1.09,0.00159343889860377,318.687779720753,0.470989,0.006322,0,0,0.470989,0.006322,0.000688524948086687,9.24194561190184e-06,137.704989617337,1.84838912238037
2014,"Switchgrass",4,"West",30,50,"1",0.55,0,60,"",3,56,0.46,41.47,NA,NA,NA,NA,40,1,0.55,0.000804028802047772,160.805760409554,0.228085,0.00253,0,0,0.228085,0.00253,0.000333430744209211,3.69853248941975e-06,66.6861488418422,0.73970649788395
2014,"Switchgrass",4,"West",50,100,"1",0.59,0,150,"",3,56,0.38,40.08,NA,NA,NA,NA,75,1,0.59,0.000345001449605953,172.500724802976,0.236472,0.002242,0,0,0.236472,0.002242,0.000138276581002066,1.31100550850262e-06,69.138290501033,0.65550275425131
2014,"Switchgrass",4,"West",100,128,"0",0.69,0,110.5,"",3,56,0.43,41.06,NA,NA,NA,NA,118.416666666667,1.31547619047619,0.69,0.000547705346026783,153.357496887499,0.283314,0.002967,0,0,0.283314,0.002967,0.000224887815078597,2.35513298791517e-06,62.9685882220072,0.659437236616247
2014,"Prairie",0,"East 1",0,10,"15",2.1,0,30,"",3,0,0.83,35.78,NA,NA,NA,NA,5,1,2.1,0.00613985630654662,613.985630654662,0.75138,0.01743,0,0,0.75138,0.01743,0.00219684058648238,5.09608073443369e-05,219.684058648238,5.09608073443369
2014,"Prairie",0,"East 1",10,30,"5",1.58,0,60,"",3,0,0.63,36.7,NA,NA,NA,NA,20,1,1.58,0.00230975546770087,461.951093540174,0.57986,0.009954,0,0,0.57986,0.009954,0.00084768025664622,1.45514594465155e-05,169.536051329244,2.9102918893031
2014,"Prairie",0,"East 1",30,50,"10",0.76,0,60,"",3,0,0.68,40.21,NA,NA,NA,NA,40,1,0.76,0.0011110216173751,222.204323475021,0.305596,0.005168,0,0,0.305596,0.005168,0.000446741792346529,7.5549469981507e-06,89.3483584693058,1.51098939963014
2014,"Prairie",0,"East 1",50,100,"7",1.03,0,150,"",3,0,0.63,40.59,NA,NA,NA,NA,75,1,1.03,0.00060229066626124,301.14533313062,0.418077,0.006489,0,0,0.418077,0.006489,0.000244469781435437,3.79443119744581e-06,122.234890717719,1.89721559872291
2014,"Prairie",0,"East 1",100,128,"4",0.18,0,91.5,"",3,0,0.74,39.42,NA,NA,NA,NA,115.25,1.08928571428571,0.18,0.000172548654984917,48.3136233957767,0.070956,0.001332,0,0,0.070956,0.001332,6.80186797950542e-05,1.27686004688838e-06,19.0452303426152,0.357520813128747
2014,"Prairie",0,"East 2",0,10,"10",4.51,0,30,"",3,0,0.73,40.22,NA,NA,NA,NA,5,1,4.51,0.0131860723535835,1318.60723535835,1.813922,0.032923,0,0,1.813922,0.032923,0.00530343830061127,9.62583281811592e-05,530.343830061126,9.62583281811592
2014,"Prairie",0,"East 2",10,30,"4",1.57,0,60,"",3,0,0.54,34,NA,NA,NA,NA,20,1,1.57,0.00229513676220909,459.027352441819,0.5338,0.008478,0,0,0.5338,0.008478,0.000780346499151092,1.23937385159291e-05,156.069299830218,2.47874770318582
